#TEFF:6500 METALLICITY:p01 GRAVITY:4.5 VTURB:2.0 L/H: 1.25
#wav (A) 	 flux (ergs/cm**2/s/A)
1605.0	274.186403877
1615.0	296.490772618
1625.0	308.985620333
1635.0	371.451179526
1645.0	478.76612642
1655.0	317.389644019
1665.0	533.505077076
1672.0	383.5683935
1677.0	1609.11726669
1685.0	1638.85523008
1695.0	1688.54832637
1705.0	2020.66835409
1715.0	3440.36747779
1725.0	3916.83474553
1735.0	5599.52526839
1745.0	5984.2809089
1755.0	9091.71650373
1765.0	6522.58928916
1775.0	8538.77430781
1785.0	10507.0494974
1795.0	16412.1605719
1805.0	12815.1550788
1815.0	11191.8513413
1825.0	13300.0063334
1835.0	12764.5894478
1845.0	8054.96963187
1855.0	15412.0605983
1865.0	21352.1510599
1875.0	20370.3245844
1885.0	21341.8801937
1895.0	28076.4410022
1905.0	25937.7755631
1915.0	28851.7209067
1925.0	22066.0193407
1935.0	9888.39307547
1945.0	32901.6680335
1955.0	34782.6002121
1967.0	44655.5738042
1976.0	36585.5617196
1984.0	48013.9404989
1995.0	51792.2114048
2005.0	45599.4916372
2015.0	48955.7582222
2025.0	36488.6854535
2035.0	56102.5201724
2045.0	64772.5619408
2055.0	60608.4048619
2065.0	56583.5437616
2074.0	66392.3949396
2078.0	140687.267059
2085.0	177300.786023
2095.0	160428.009889
2105.0	145193.181006
2115.0	164425.17791
2125.0	141921.957086
2135.0	128796.531655
2145.0	172511.67116
2155.0	173787.022288
2165.0	144401.310461
2175.0	149470.839781
2185.0	190749.189589
2195.0	188884.446533
2205.0	179504.589904
2215.0	131380.799687
2225.0	152002.837788
2235.0	208254.849233
2245.0	195173.439257
2255.0	141311.506351
2265.0	134287.10602
2275.0	150938.135405
2285.0	205424.488887
2295.0	168325.807461
2305.0	207805.471332
2315.0	172321.682122
2325.0	127772.800367
2335.0	106831.021583
2345.0	63142.0342435
2355.0	149279.322039
2365.0	72766.2915368
2375.0	105500.370815
2385.0	51199.3430858
2395.0	70662.0705482
2405.0	70298.5396476
2415.0	90350.6300643
2425.0	173631.736882
2435.0	172046.734073
2445.0	208735.518492
2455.0	223990.346418
2465.0	194147.406034
2475.0	169197.834637
2485.0	107392.183498
2495.0	127111.491704
2505.0	213876.581644
2513.0	72375.5106897
2518.0	51099.2355218
2525.0	62327.2076195
2535.0	111128.324047
2545.0	121541.142031
2555.0	216039.868133
2565.0	159314.261316
2575.0	203337.788122
2585.0	181933.169817
2595.0	158661.475279
2605.0	135948.70797
2615.0	117905.134234
2625.0	174899.327878
2635.0	288327.700281
2645.0	399031.934513
2655.0	504146.289328
2665.0	330989.598459
2675.0	388321.964254
2685.0	427780.380755
2695.0	332127.45847
2705.0	395010.142452
2715.0	297595.22653
2725.0	271155.099492
2735.0	324435.418287
2745.0	160287.97191
2755.0	220431.652018
2765.0	284619.955319
2775.0	308940.252214
2785.0	174466.727941
2795.0	68193.7395062
2805.0	86081.4653123
2815.0	273970.898491
2825.0	425874.802581
2835.0	425635.930093
2845.0	354012.538177
2855.0	204822.610574
2865.0	473562.677732
2875.0	544917.279576
2885.0	476456.497863
2895.0	515630.043112
2910.0	665249.592976
2930.0	590128.335536
2950.0	573954.856965
2970.0	623484.297749
2990.0	630227.788912
3010.0	672771.851972
3030.0	667903.466537
3050.0	695105.995872
3070.0	705609.194348
3090.0	712454.903539
3110.0	727807.477828
3130.0	718260.732903
3150.0	690466.822139
3170.0	719073.492141
3190.0	646627.358285
3210.0	722997.892227
3230.0	618182.398849
3250.0	753277.333521
3270.0	840368.762084
3290.0	810794.838877
3310.0	824941.632861
3330.0	823794.604309
3350.0	815884.272866
3370.0	715342.727271
3390.0	773448.419979
3410.0	772059.489278
3430.0	772943.639854
3450.0	810277.116056
3470.0	818441.950301
3490.0	853466.185101
3510.0	877104.824523
3530.0	834354.054959
3550.0	933620.678367
3570.0	790192.786259
3590.0	760570.914194
3610.0	819638.068964
3630.0	820186.698761
3640.0	829217.033026
3650.0	924074.106795
3670.0	908598.915132
3690.0	854344.984818
3710.0	904423.974397
3730.0	811404.149994
3750.0	892608.726504
3770.0	985759.467257
3790.0	1055903.26126
3810.0	1126155.29945
3830.0	806455.180189
3850.0	1110379.89166
3870.0	1130699.7159
3890.0	1008157.41439
3910.0	1158550.65123
3930.0	639962.533928
3950.0	990290.241491
3970.0	694923.364819
3990.0	1255900.30222
4010.0	1333620.69301
4030.0	1355858.08822
4050.0	1322340.16423
4070.0	1299132.62456
4090.0	1335222.60692
4110.0	1219412.62464
4130.0	1369576.40044
4150.0	1408576.32175
4170.0	1398545.28998
4190.0	1371479.50082
4210.0	1367681.20025
4230.0	1316309.53495
4250.0	1344149.04975
4270.0	1292010.14456
4290.0	1232556.66547
4310.0	1093213.39315
4330.0	1274216.68394
4350.0	1182835.51972
4370.0	1397165.44371
4390.0	1322909.80255
4410.0	1356704.96416
4430.0	1368297.94065
4450.0	1360204.66981
4470.0	1398848.42246
4490.0	1389670.9338
4510.0	1487753.29082
4530.0	1377699.22173
4550.0	1399731.38463
4570.0	1470045.13423
4590.0	1393356.67169
4610.0	1418830.39444
4630.0	1390250.83115
4650.0	1405062.67516
4670.0	1429343.97346
4690.0	1393873.21751
4710.0	1341884.12881
4730.0	1405907.35637
4750.0	1413492.37372
4770.0	1407197.96221
4790.0	1397953.94378
4810.0	1381169.605
4830.0	1386846.44657
4850.0	1261122.90409
4870.0	1091516.1147
4890.0	1312276.06855
4910.0	1317773.14572
4930.0	1297605.28048
4950.0	1335714.4226
4970.0	1346468.15665
4990.0	1265865.56014
5010.0	1224724.94704
5030.0	1280411.88303
5050.0	1276520.45934
5070.0	1314053.59456
5090.0	1278290.29667
5110.0	1291380.45871
5130.0	1260825.9047
5150.0	1226749.9469
5170.0	1170954.7574
5190.0	1164841.18541
5210.0	1216438.98026
5230.0	1224470.29045
5250.0	1246919.0888
5270.0	1139891.17322
5290.0	1228454.77106
5310.0	1245799.32345
5330.0	1163547.91699
5350.0	1218337.27713
5370.0	1209902.80724
5390.0	1198360.81204
5410.0	1164421.55881
5430.0	1190734.74071
5450.0	1205023.87209
5470.0	1184104.51178
5490.0	1176785.93322
5510.0	1179318.0279
5530.0	1174920.49257
5550.0	1179801.69658
5570.0	1152694.84559
5590.0	1139856.24518
5610.0	1154128.71118
5630.0	1156158.17528
5650.0	1151086.58711
5670.0	1126847.90536
5690.0	1136626.2218
5710.0	1121137.96743
5730.0	1161262.17326
5750.0	1130347.91121
5770.0	1134321.61014
5790.0	1116483.01912
5810.0	1123374.67931
5830.0	1127940.57851
5850.0	1107802.00858
5870.0	1105747.28102
5890.0	1062388.40504
5910.0	1092031.75756
5930.0	1086127.33576
5950.0	1084596.22966
5970.0	1080369.55592
5990.0	1070075.61562
6010.0	1054582.62058
6030.0	1052710.49499
6050.0	1063289.58125
6070.0	1056131.54191
6090.0	1037404.55995
6110.0	1027010.46696
6130.0	996624.890647
6150.0	998396.668906
6170.0	982720.825499
6190.0	1012137.25736
6210.0	1008737.90261
6230.0	989526.981864
6250.0	959335.8656
6270.0	992574.608672
6290.0	989530.83958
6310.0	965046.786146
6330.0	966365.282683
6350.0	962889.732422
6370.0	956778.938534
6390.0	959169.053591
6410.0	935973.591192
6430.0	940093.994173
6450.0	931174.362665
6470.0	925999.317248
6490.0	912186.851818
6510.0	919677.335933
6530.0	908076.37445
6550.0	842514.460954
6570.0	704598.988162
6590.0	874910.395042
6610.0	899059.687489
6630.0	895757.922732
6650.0	892411.76259
6670.0	882418.364471
6690.0	888738.369238
6710.0	875524.670175
6730.0	877146.231179
6750.0	867415.961331
6770.0	866550.116529
6790.0	859827.145988
6810.0	853814.526289
6830.0	852034.754981
6850.0	837738.549586
6870.0	841506.642085
6890.0	838964.950893
6910.0	831666.788557
6930.0	828184.241984
6950.0	824045.22848
6970.0	819137.786145
6990.0	816113.655899
7010.0	795540.434863
7030.0	801575.35375
7050.0	800773.537027
7070.0	794510.080269
7090.0	789020.117995
7110.0	781147.817158
7130.0	775887.076101
7150.0	771317.951993
7170.0	765796.303453
7190.0	752495.243356
7210.0	758706.907968
7230.0	754113.705236
7250.0	754122.402792
7270.0	751056.599804
7290.0	734192.288677
7310.0	739044.587691
7330.0	735854.062917
7350.0	735295.491416
7370.0	732414.021724
7390.0	716597.740562
7410.0	701105.110754
7430.0	709717.368133
7450.0	709206.787719
7470.0	709175.021478
7490.0	702400.186087
7510.0	700524.4324
7530.0	698817.288153
7550.0	698328.013214
7570.0	691137.784489
7590.0	687396.14355
7610.0	682390.06725
7630.0	681443.635218
7650.0	676963.105211
7670.0	662022.207092
7690.0	668570.118101
7710.0	660819.253244
7730.0	661317.591096
7750.0	652168.700309
7770.0	648716.339833
7790.0	654331.38272
7810.0	648526.952266
7830.0	641110.657154
7850.0	636145.268499
7870.0	639208.484821
7890.0	635827.517943
7910.0	628926.849898
7930.0	618226.091692
7950.0	617823.150263
7970.0	622466.421062
7990.0	619448.013627
8010.0	611592.482362
8030.0	608921.684162
8050.0	604095.508131
8070.0	605340.019363
8090.0	596487.505073
8110.0	599292.289251
8130.0	597980.202744
8150.0	593424.101439
8170.0	590162.968696
8190.0	573741.732651
8210.0	574330.049679
8230.0	571010.912076
8250.0	571240.901789
8270.0	574924.86488
8290.0	571019.958824
8310.0	561892.98033
8330.0	554747.972762
8350.0	557726.41152
8370.0	557417.835775
8390.0	548758.429047
8410.0	550898.804948
8430.0	542213.168903
8450.0	537928.079815
8470.0	534137.04012
8490.0	527006.793181
8510.0	502965.111164
8530.0	518285.140671
8550.0	442947.688363
8570.0	528765.305819
8590.0	514767.346342
8610.0	511367.630407
8630.0	521639.65783
8650.0	509013.115899
8670.0	436992.687442
8690.0	501042.905078
8710.0	509256.078467
8730.0	504525.882929
8750.0	478336.609558
8770.0	499817.155371
8790.0	500610.541392
8810.0	492739.571649
8830.0	492509.397275
8850.0	483089.867205
8870.0	457936.924338
8890.0	487211.440738
8910.0	487858.856038
8930.0	480187.330605
8950.0	481636.545926
8970.0	479528.433619
8990.0	476506.947587
9010.0	437169.099053
9030.0	458691.369118
9050.0	472442.386424
9070.0	461323.447281
9090.0	449862.297057
9110.0	457136.710119
9130.0	463048.397523
9150.0	461026.354534
9170.0	457841.016547
9190.0	456560.342568
9210.0	442209.611949
9230.0	406231.521072
9250.0	433382.955501
9270.0	439922.648413
9290.0	444526.283806
9310.0	443829.016425
9330.0	440068.516469
9350.0	438153.591566
9370.0	436421.719411
9390.0	433986.593708
9410.0	415384.821041
9430.0	427143.628259
9450.0	422719.031509
9470.0	425715.72683
9490.0	424722.154608
9510.0	419291.310076
9530.0	411261.530575
9550.0	373941.394392
9570.0	407339.784981
9590.0	412357.610269
9610.0	407559.147024
9630.0	402376.694145
9650.0	403382.587317
9670.0	399407.376385
9690.0	400985.07606
9710.0	400988.362602
9730.0	399341.594885
9750.0	393479.079392
9770.0	393785.60928
9790.0	391865.530985
9810.0	390798.919076
9830.0	388775.955351
9850.0	386364.49224
9870.0	383015.36307
9890.0	380517.682993
9910.0	378800.181586
9930.0	379556.091601
9950.0	378031.771488
9970.0	376365.815942
9990.0	373959.175356
10025.0	363119.492166
10075.0	351165.989631
10125.0	360193.258851
10175.0	355272.043147
10225.0	352952.970441
10275.0	350207.766661
10325.0	343674.513349
10375.0	340063.606299
10425.0	337030.105582
10475.0	329885.943953
10525.0	328112.232343
10575.0	324051.773144
10625.0	319495.357759
10675.0	309695.709674
10725.0	310203.038246
10775.0	306401.219341
10825.0	301044.464756
10875.0	297775.621963
10925.0	280211.733753
10975.0	287396.060629
11025.0	291331.164599
11075.0	289415.385163
11125.0	285075.717769
11175.0	281354.101788
11225.0	279543.183936
11275.0	271904.821765
11325.0	269789.691504
11375.0	268465.757148
11425.0	263250.187731
11475.0	264649.401269
11525.0	261635.823143
11575.0	257590.287886
11625.0	252007.294097
11675.0	248973.629999
11725.0	250518.283332
11775.0	242730.253362
11825.0	241367.975875
11875.0	237702.699463
11925.0	240288.275255
11975.0	232076.818093
12025.0	232825.363192
12075.0	229276.86769
12125.0	228164.714639
12175.0	227467.554368
12225.0	224828.358481
12275.0	221587.838427
12325.0	219694.935092
12375.0	217512.106983
12425.0	215201.876502
12475.0	213326.158844
12525.0	210498.853781
12575.0	207633.847018
12625.0	205917.244517
12675.0	203586.753765
12725.0	202175.143147
12775.0	198317.829761
12825.0	179781.835579
12875.0	194091.667634
12925.0	193364.559556
12975.0	192393.566477
13025.0	189611.625324
13075.0	188690.30183
13125.0	185428.093387
13175.0	183159.786243
13225.0	182925.882156
13275.0	180019.437613
13325.0	178873.595249
13375.0	176784.593348
13425.0	175769.623153
13475.0	173873.248416
13525.0	171901.72738
13575.0	169059.727442
13625.0	168354.118321
13675.0	166387.82505
13725.0	163824.993953
13775.0	162953.845966
13825.0	161683.17647
13875.0	160784.722219
13925.0	158658.120619
13975.0	157294.597348
14025.0	155138.674825
14075.0	154431.860978
14125.0	151867.923778
14175.0	151619.045539
14225.0	148510.517276
14275.0	146505.414203
14325.0	146809.543376
14375.0	146138.225697
14425.0	140203.843896
14475.0	142889.795034
14525.0	139091.352183
14570.0	139761.520478
14620.0	138204.086944
14675.0	137227.161502
14725.0	134730.275895
14775.0	133271.991716
14825.0	132703.276592
14875.0	129820.952332
14925.0	131375.091337
14975.0	129026.036344
15025.0	126119.648744
15075.0	124958.582616
15125.0	125722.075818
15175.0	124802.527291
15225.0	122555.033318
15275.0	122190.877045
15325.0	120552.359491
15375.0	119546.349441
15425.0	118073.288996
15475.0	117187.592655
15525.0	115539.670174
15575.0	113924.053728
15625.0	114582.461812
15675.0	111473.388319
15725.0	110880.79883
15775.0	108662.29541
15825.0	108951.176349
15875.0	104301.084208
15925.0	106501.982009
15975.0	107130.901422
16050.0	104566.734188
16150.0	101237.892113
16250.0	101974.564241
16350.0	98346.751973
16450.0	94776.0837279
16550.0	96176.7894668
16650.0	94433.4482316
16750.0	90495.7827952
16850.0	86578.1422526
16950.0	88979.0464008
17050.0	86485.306818
17150.0	85156.5612834
17250.0	82417.0459457
17350.0	76516.0562687
17450.0	78645.4013924
17550.0	78151.7553842
17650.0	76622.9575662
17750.0	75224.4159798
17850.0	73886.1892973
17950.0	72603.7361293
18050.0	70657.724434
18150.0	65664.9889033
18250.0	66962.687545
18350.0	66800.1940211
18450.0	65265.1490296
18550.0	64222.7273602
18650.0	62411.9246922
18750.0	57047.653398
18850.0	60086.3150769
18950.0	58440.3384686
19050.0	58573.5409429
19150.0	57349.4680748
19250.0	56275.4282435
19350.0	54672.0045327
19450.0	50438.975071
19550.0	52885.3340722
19650.0	52152.7732684
19750.0	51124.1011921
19850.0	50415.5165048
19950.0	49524.9510268
20050.0	48780.1057711
20150.0	48060.1225085
20250.0	46904.5199888
20350.0	45853.9540406
20450.0	45524.1660327
20550.0	44661.2158765
20650.0	43647.5912094
20750.0	43007.1842143
20850.0	42294.9611341
20950.0	41386.6970971
21050.0	40858.4165935
21150.0	40076.8778587
21250.0	39383.2269088
21350.0	38789.5717915
21450.0	38194.824187
21550.0	37374.4416715
21650.0	34378.2187062
21750.0	35855.0037019
21850.0	35520.6551256
21950.0	35154.1855836
22050.0	34337.2203991
22150.0	33895.8919132
22250.0	33398.7192245
22350.0	32856.2535335
22450.0	32306.6408824
22550.0	31671.7236124
22650.0	31213.8632206
22750.0	30761.6530699
22850.0	30176.0461007
22950.0	29731.5069582
23050.0	29349.9554451
23150.0	28809.9700459
23250.0	28395.7426608
23350.0	27896.8134232
23450.0	27553.0859149
23550.0	27063.9043183
23650.0	26699.9119521
23750.0	26212.9888595
23850.0	25748.0334254
23950.0	25442.5265849
24050.0	25012.1405867
24150.0	24611.1271369
24250.0	24248.4910444
24350.0	23823.2167671
24450.0	23515.90691
24550.0	23032.739648
24650.0	22827.4918297
24750.0	22423.6561014
24850.0	21987.2157255
24950.0	21729.4480022
25050.0	21571.5938401
25150.0	21181.8943049
25250.0	20832.4753404
25350.0	20548.0801016
25450.0	20257.7827155
25550.0	19898.8318904
25650.0	19502.9308085
25750.0	19412.7838276
25850.0	19007.1529702
25950.0	18860.4994534
26050.0	18536.6127375
26150.0	18088.6660165
26250.0	16912.5909766
26350.0	17677.8122781
26450.0	17491.6875556
26550.0	17289.5723807
26650.0	16913.9724411
26750.0	16615.1374609
26850.0	16597.6458997
26950.0	16429.2966165
27050.0	16203.5692498
27150.0	15973.3949078
27250.0	15754.6349143
27350.0	15552.6687033
27450.0	15320.597052
27550.0	14831.9756396
27650.0	14758.2169907
27750.0	14694.8671305
27850.0	14521.1141433
27950.0	14350.2346376
28050.0	14152.0794291
28150.0	13971.505698
28250.0	13777.352262
28350.0	13610.9500386
28450.0	13390.2439659
28550.0	13230.4026784
28650.0	12958.5097994
28750.0	12527.9471205
28850.0	12674.6505166
28950.0	12560.7693124
29050.0	12403.3921822
29150.0	12229.881831
29250.0	12064.4071344
29350.0	11933.6137433
29450.0	11762.8363181
29550.0	11629.7991844
29650.0	11486.3507222
29750.0	11336.7742694
29850.0	11196.6795646
29950.0	11038.4812783
30050.0	10901.7250155
30150.0	10772.8033581
30250.0	10612.583394
30350.0	10191.2625491
30450.0	10210.4405792
30550.0	10229.1495255
30650.0	10105.0679354
30750.0	10003.6239115
30850.0	9854.77074308
30950.0	9742.36879545
31050.0	9635.56146369
31150.0	9456.69873105
31250.0	9391.66788362
31350.0	9287.31380155
31450.0	9172.88041322
31550.0	9044.04773072
31650.0	8956.76066278
31750.0	8843.62658421
31850.0	8746.21550144
31950.0	8650.14246922
32100.0	8483.36923202
32300.0	8295.87963314
32500.0	8096.73794023
32700.0	7902.95411544
32900.0	7521.05412643
33100.0	7497.20571804
33300.0	7358.75597607
33500.0	7209.71142701
33700.0	7031.99930321
33900.0	6870.7492615
34100.0	6712.01387292
34300.0	6586.31663841
34500.0	6453.25147357
34700.0	6305.87712195
34900.0	6170.55436496
35100.0	6039.84431946
35300.0	5902.79029366
35500.0	5781.27840252
35700.0	5650.11482331
35900.0	5530.34635745
36100.0	5422.30954913
36300.0	5309.25847497
36500.0	5182.60093841
36700.0	5075.07505057
36900.0	4940.94678357
37100.0	4844.03939663
37300.0	4707.76446491
37500.0	4555.56624711
37700.0	4568.9510464
37900.0	4477.65428668
38100.0	4387.60463913
38300.0	4309.60982885
38500.0	4232.18565266
38700.0	4139.11319868
38900.0	4056.64142453
39100.0	3972.30252399
39300.0	3909.07050979
39500.0	3825.00782657
39700.0	3756.51216177
39900.0	3666.78522257
40100.0	3595.24988033
40300.0	3532.51868354
40500.0	3390.61111925
40700.0	3406.59674187
40900.0	3345.76275752
41100.0	3288.78827333
41300.0	3229.76989266
41500.0	3162.50798487
41700.0	3088.79899104
41900.0	3046.57483335
42100.0	2983.1921405
42300.0	2945.83382043
42500.0	2886.80427515
42700.0	2838.94310824
42900.0	2782.39901712
43100.0	2726.29561264
43300.0	2676.22440226
43500.0	2619.51037155
43700.0	2548.64954816
43900.0	2521.2800677
44100.0	2470.40787116
44300.0	2432.87593114
44500.0	2391.98123287
44700.0	2345.26768614
44900.0	2309.55038179
45100.0	2268.47740231
45300.0	2226.43113115
45500.0	2192.5649591
45700.0	2156.47769275
45900.0	2115.95438149
46100.0	2086.20826241
46300.0	2050.0434493
46500.0	1969.63887541
46700.0	1960.08999015
46900.0	1952.94899127
47100.0	1923.96591457
47300.0	1895.53616691
47500.0	1863.92846574
47700.0	1833.83719457
47900.0	1806.01172174
48100.0	1774.82691431
48300.0	1748.85037911
48500.0	1719.41760054
48700.0	1692.93642508
48900.0	1666.20320541
49100.0	1640.47025935
49300.0	1614.11242399
49500.0	1588.49320772
49700.0	1563.4760045
49900.0	1541.69759346
50100.0	1517.11100813
50300.0	1494.16933602
50500.0	1468.83904037
50700.0	1447.70988456
50900.0	1426.51966845
51100.0	1401.2534227
51300.0	1362.78101716
51500.0	1361.25952369
51700.0	1343.45747933
51900.0	1322.32735752
52100.0	1301.70236257
52300.0	1282.66879781
52500.0	1265.30092115
52700.0	1247.29569191
52900.0	1227.59773451
53100.0	1210.81869893
53300.0	1192.77907725
53500.0	1176.02226166
53700.0	1158.23398998
53900.0	1142.53430732
54100.0	1126.72740561
54300.0	1108.58004252
54500.0	1094.70549599
54700.0	1077.49703162
54900.0	1063.49380425
55100.0	1049.56638354
55300.0	1034.83193322
55500.0	1020.08757481
55700.0	1006.68747601
55900.0	990.286689903
56100.0	978.570836085
56300.0	964.631645095
56500.0	952.649289358
56700.0	939.69267977
56900.0	926.061005636
57100.0	914.297988941
57300.0	901.991537864
57500.0	889.661604813
57700.0	877.471648978
57900.0	865.553795921
58100.0	854.178617138
58300.0	843.185858176
58500.0	832.183041351
58700.0	820.274985497
58900.0	807.048787405
59100.0	786.214799912
59300.0	788.64439028
59500.0	776.797168484
59700.0	768.589908147
59900.0	758.586438216
60100.0	748.300487218
60300.0	739.354330577
60500.0	729.92020414
60700.0	720.138507304
60900.0	710.542099368
61100.0	700.605998745
61300.0	693.073947329
61500.0	684.602403065
61700.0	675.879458043
61900.0	667.442553644
62100.0	659.100141299
62300.0	649.367909549
62500.0	642.217801867
62700.0	634.238093141
62900.0	626.861990174
63100.0	618.203685547
63300.0	611.579936294
63500.0	603.934313679
63700.0	596.468550314
63900.0	589.091618301
64200.0	578.638343263
64600.0	564.404294473
65000.0	550.716971426
65400.0	538.085253023
65800.0	525.469781441
66200.0	512.934303396
66600.0	501.174835943
67000.0	489.378296666
67400.0	477.911450824
67800.0	467.169471722
68200.0	456.452522137
68600.0	446.112296935
69000.0	435.993064313
69400.0	426.095489382
69800.0	416.789319262
70200.0	407.247228276
70600.0	398.483454795
71000.0	389.813454563
71400.0	381.288660401
71800.0	372.9872608
72200.0	364.794150663
72600.0	357.003039767
73000.0	349.540341395
73400.0	341.951572308
73800.0	334.847617848
74200.0	327.626081853
74600.0	317.560778111
75000.0	311.528333423
75400.0	307.551511794
75800.0	301.41830525
76200.0	295.226210009
76600.0	289.243754471
77000.0	283.268225368
77400.0	277.660672972
77800.0	272.098688635
78200.0	266.660195846
78600.0	261.366560812
79000.0	256.195016103
79400.0	251.133176079
79800.0	246.230314677
80200.0	241.351935936
80600.0	236.654939553
81000.0	232.175802102
81400.0	227.583031552
81800.0	223.283829856
82200.0	219.110571597
82600.0	214.923997006
83000.0	210.903493751
83400.0	206.825056352
83800.0	203.011069482
84200.0	199.289650153
84600.0	195.616803048
85000.0	192.02484943
85400.0	188.487341141
85800.0	185.06431259
86200.0	181.668313133
86600.0	178.418957618
87000.0	175.213620882
87400.0	172.063279166
87800.0	168.997943333
88200.0	165.927058063
88600.0	163.015366572
89000.0	160.118920946
89400.0	157.357694167
89800.0	154.538825286
90200.0	151.903678953
90600.0	149.33085574
91000.0	146.670591033
91400.0	144.176675404
91800.0	141.759694263
92200.0	139.368558257
92600.0	136.995877136
93000.0	134.696900426
93400.0	132.418450629
93800.0	130.214771879
94200.0	128.043668193
94600.0	125.917951085
95000.0	123.836707305
95400.0	121.772692573
95800.0	119.813890793
96200.0	117.831558336
96600.0	115.942136328
97000.0	114.067063412
97400.0	112.152455996
97800.0	110.393798153
98200.0	108.644470424
98600.0	106.926005468
99000.0	105.240886746
99400.0	103.552066996
99800.0	101.929026366
100200.0	100.331536341
200000.0	6.45707985663
400000.0	0.403576859554
600000.0	0.0791876795102
800000.0	0.0248865214197
1000000.0	0.010132085703
1200000.0	0.00486017703612
1400000.0	0.00261094758064
1600000.0	0.00152402306579
