#TEFF:4250 METALLICITY:p01 GRAVITY:4.5 VTURB:2.0 L/H: 1.25
#wav (A) 	 flux (ergs/cm**2/s/A)
1485.0	3.56981720896e-05
1495.0	5.12122953723e-05
1505.0	6.94663739503e-05
1512.0	4.66091520687e-05
1517.0	6.59721124032e-05
1525.0	0.000108373241361
1535.0	0.000149691063815
1545.0	0.000120089044937
1555.0	0.000179836420355
1565.0	0.000179455020537
1575.0	0.000338970173323
1585.0	0.000355016991929
1595.0	0.000352535496842
1605.0	0.000374003754729
1615.0	0.000405581446117
1625.0	0.000419859869605
1635.0	0.000534119477304
1645.0	0.000686757686236
1655.0	0.000668118444382
1665.0	0.000930524817918
1672.0	0.000872497988804
1677.0	0.00115255222838
1685.0	0.00150243354608
1695.0	0.00201682499394
1705.0	0.00217484306009
1715.0	0.00239509836143
1725.0	0.00311879868258
1735.0	0.00361198012333
1745.0	0.00478817297144
1755.0	0.00498624785137
1765.0	0.00636447582753
1775.0	0.00592272382646
1785.0	0.0102040791438
1795.0	0.00877356011659
1805.0	0.0145726725772
1815.0	0.0112246133065
1825.0	0.0169949525975
1835.0	0.0155237066061
1845.0	0.0212680226151
1855.0	0.0181032903998
1865.0	0.028395697601
1875.0	0.027046449466
1885.0	0.0334998755916
1895.0	0.0408436204571
1905.0	0.0436591960797
1915.0	0.0604191479548
1925.0	0.0525773980178
1935.0	0.0416553562552
1945.0	0.0721676430177
1955.0	0.098769281497
1967.0	0.106524991092
1976.0	0.122901382255
1984.0	0.152872023999
1995.0	0.140291443653
2005.0	0.161327609752
2015.0	0.182782045276
2025.0	0.175147152356
2035.0	0.215113472209
2045.0	0.226004311867
2055.0	0.266475085891
2065.0	0.258008979736
2074.0	0.250645038286
2078.0	0.416077177006
2085.0	0.528612880241
2095.0	0.575763538877
2105.0	0.526545168304
2115.0	0.535196112838
2125.0	0.605928482918
2135.0	0.768056935435
2145.0	0.625110466377
2155.0	0.74237612136
2165.0	0.74359287568
2175.0	0.805910569615
2185.0	0.760058001379
2195.0	1.19704802424
2205.0	1.02528246803
2215.0	1.23449434728
2225.0	1.12386784053
2235.0	1.77652789399
2245.0	1.97398078605
2255.0	2.38860014176
2265.0	1.39125649266
2275.0	2.48812173088
2285.0	2.46329094047
2295.0	3.93456523402
2305.0	1.7005651393
2315.0	4.7795842116
2325.0	3.85764158512
2335.0	5.81469994975
2345.0	3.77096745693
2355.0	3.39538023438
2365.0	4.47301512052
2375.0	4.34576489677
2385.0	7.0934372185
2395.0	6.54146801021
2405.0	11.0716442189
2415.0	7.33825792113
2425.0	9.18042314153
2435.0	12.8295583812
2445.0	17.1339349033
2455.0	19.6687310476
2465.0	13.1689667458
2475.0	22.4280607657
2485.0	9.26434174627
2495.0	10.7640711945
2505.0	19.9649037691
2513.0	14.5990035435
2518.0	15.4702025336
2525.0	18.3600765651
2535.0	37.0122957612
2545.0	44.784015912
2555.0	49.1477726497
2565.0	29.0450180042
2575.0	43.9342187747
2585.0	34.4399777595
2595.0	40.3939232245
2605.0	53.671752937
2615.0	50.0967490477
2625.0	72.3047743783
2635.0	105.271540509
2645.0	88.8404092218
2655.0	113.822061256
2665.0	106.304337898
2675.0	92.2341649104
2685.0	121.464344721
2695.0	90.9074262445
2705.0	134.53944661
2715.0	134.477479982
2725.0	120.355026889
2735.0	126.84286239
2745.0	169.590061377
2755.0	163.400175823
2765.0	210.248517481
2775.0	270.468711658
2785.0	193.696024132
2795.0	237.89138503
2805.0	246.08203593
2815.0	265.545622784
2825.0	283.199042884
2835.0	260.122450766
2845.0	211.402291602
2855.0	117.084576577
2865.0	301.41318481
2875.0	321.578812294
2885.0	440.797899973
2895.0	506.079351366
2910.0	643.937249036
2930.0	632.312786055
2950.0	613.881252693
2970.0	609.44782923
2990.0	695.18209492
3010.0	736.435684512
3030.0	848.34907894
3050.0	998.298411337
3070.0	1116.51211878
3090.0	1120.34797356
3110.0	1649.49237884
3130.0	1595.7371523
3150.0	2329.7250334
3170.0	3404.88145285
3190.0	2480.7758877
3210.0	2942.03407895
3230.0	2864.85142939
3250.0	5110.87601534
3270.0	7088.77152884
3290.0	8789.01162195
3310.0	6877.70596456
3330.0	7741.84709691
3350.0	7385.75351195
3370.0	4313.86060337
3390.0	5464.40826109
3410.0	5883.38928248
3430.0	6663.78173139
3450.0	6331.8484366
3470.0	6230.68563102
3490.0	8845.52783278
3510.0	12398.2155401
3530.0	11188.7167474
3550.0	15902.9759192
3570.0	6500.68997739
3590.0	6105.59542336
3610.0	9889.48655199
3630.0	12646.3460889
3640.0	14606.5557648
3650.0	18830.9493435
3670.0	24593.0021638
3690.0	16524.3526159
3710.0	12878.7412538
3730.0	6016.14719243
3750.0	7433.57384391
3770.0	17725.0663996
3790.0	19713.6587885
3810.0	16395.9488021
3830.0	6923.53830189
3850.0	12203.0547839
3870.0	11085.8094191
3890.0	13025.9873521
3910.0	19917.3997809
3930.0	8059.6070166
3950.0	16821.0421042
3970.0	11436.9237303
3990.0	36586.8786407
4010.0	45900.7737263
4030.0	38463.2344719
4050.0	38197.6075583
4070.0	31979.2617695
4090.0	55277.0402769
4110.0	38804.8975211
4130.0	41170.0750792
4150.0	38694.0719923
4170.0	40604.707433
4190.0	40953.98477
4210.0	34342.9909966
4230.0	19536.1291925
4250.0	34932.7715628
4270.0	34086.7193195
4290.0	34491.2574138
4310.0	35238.6578476
4330.0	55822.2322442
4350.0	63515.2841391
4370.0	67417.1572811
4390.0	52614.2989448
4410.0	53835.3453715
4430.0	60116.1412271
4450.0	64161.1117914
4470.0	74869.7188525
4490.0	78106.2547507
4510.0	97832.970264
4530.0	73878.3610907
4550.0	85329.1659831
4570.0	95990.0284843
4590.0	89368.1230497
4610.0	92673.9725522
4630.0	92259.6469019
4650.0	88649.000715
4670.0	99131.699025
4690.0	94196.499151
4710.0	87260.2395658
4730.0	86124.5553908
4750.0	83417.043826
4770.0	73021.4523088
4790.0	79075.4039849
4810.0	93750.8228645
4830.0	94370.3258434
4850.0	98061.9887488
4870.0	89772.5266251
4890.0	94508.4499854
4910.0	93879.3676161
4930.0	86018.155366
4950.0	85930.1047251
4970.0	80468.8888172
4990.0	71015.6117553
5010.0	61962.4349549
5030.0	67940.2707287
5050.0	63145.3844679
5070.0	60153.4944943
5090.0	57871.9404432
5110.0	59699.9399648
5130.0	56260.9954657
5150.0	52173.8911353
5170.0	49733.0506687
5190.0	55421.7768666
5210.0	67213.3893425
5230.0	95295.3977301
5250.0	107241.132658
5270.0	81415.8634935
5290.0	109218.595892
5310.0	121283.885658
5330.0	97508.6079069
5350.0	111412.084051
5370.0	107932.728516
5390.0	105688.55108
5410.0	103361.875
5430.0	102662.869755
5450.0	103293.527992
5470.0	110054.188165
5490.0	111949.333771
5510.0	107119.16576
5530.0	118776.276078
5550.0	120899.989068
5570.0	116467.691959
5590.0	106339.25277
5610.0	116889.348093
5630.0	122785.057522
5650.0	128068.59581
5670.0	123791.012444
5690.0	126496.544326
5710.0	120140.971725
5730.0	133054.822997
5750.0	130942.998442
5770.0	131756.718263
5790.0	124668.720621
5810.0	131378.6199
5830.0	136194.3265
5850.0	129491.770448
5870.0	126531.455723
5890.0	68450.339964
5910.0	117408.648996
5930.0	129806.709688
5950.0	131010.214468
5970.0	134221.870163
5990.0	132541.652929
6010.0	131038.48901
6030.0	135026.940606
6050.0	137215.300837
6070.0	135824.374646
6090.0	131554.92608
6110.0	130791.45731
6130.0	119073.218803
6150.0	129127.34307
6170.0	109832.577556
6190.0	130726.571553
6210.0	128478.817174
6230.0	124248.934746
6250.0	120147.223808
6270.0	125612.23843
6290.0	129868.818895
6310.0	125944.742076
6330.0	128038.162609
6350.0	129084.175232
6370.0	128932.42669
6390.0	132179.427984
6410.0	128254.940645
6430.0	127465.579048
6450.0	123166.941701
6470.0	122378.007217
6490.0	122066.202471
6510.0	129515.978337
6530.0	132457.098906
6550.0	129602.021293
6570.0	128557.193404
6590.0	130118.242356
6610.0	131555.150639
6630.0	131396.925075
6650.0	131617.854533
6670.0	127986.040446
6690.0	128320.477385
6710.0	122050.096618
6730.0	126475.325878
6750.0	123404.280928
6770.0	124533.87431
6790.0	122234.218334
6810.0	123766.905817
6830.0	126115.02513
6850.0	123271.259729
6870.0	124771.399234
6890.0	126391.001334
6910.0	126897.308346
6930.0	126272.034724
6950.0	126775.234141
6970.0	129220.621078
6990.0	126794.892859
7010.0	127054.64031
7030.0	128886.571372
7050.0	130152.842588
7070.0	126268.745527
7090.0	120774.349278
7110.0	115410.853854
7130.0	111544.455761
7150.0	107971.612044
7170.0	114128.841417
7190.0	111992.818586
7210.0	112767.975664
7230.0	118791.977919
7250.0	119118.487236
7270.0	121725.508887
7290.0	121718.532561
7310.0	123353.627492
7330.0	121810.964874
7350.0	122980.251964
7370.0	125901.252823
7390.0	124496.094363
7410.0	123055.112422
7430.0	125581.254404
7450.0	124729.650739
7470.0	126345.977122
7490.0	125714.884188
7510.0	126725.874443
7530.0	127793.098696
7550.0	128216.136724
7570.0	127481.98874
7590.0	126275.020238
7610.0	125819.227617
7630.0	125263.480894
7650.0	123733.385117
7670.0	114593.898629
7690.0	120837.407757
7710.0	116827.276207
7730.0	119549.924593
7750.0	118010.290689
7770.0	120328.340071
7790.0	120531.348249
7810.0	120199.887417
7830.0	118320.147747
7850.0	117601.250959
7870.0	120852.320529
7890.0	119667.333132
7910.0	118013.624204
7930.0	117776.647095
7950.0	116060.628335
7970.0	120075.75013
7990.0	119555.204146
8010.0	119482.247433
8030.0	119278.352349
8050.0	119056.501009
8070.0	119268.095526
8090.0	118335.572155
8110.0	119507.488073
8130.0	120811.594966
8150.0	120670.723883
8170.0	120251.319055
8190.0	110748.199683
8210.0	117321.134132
8230.0	118362.714602
8250.0	118384.160054
8270.0	120236.269012
8290.0	119434.342648
8310.0	116724.22593
8330.0	113312.890044
8350.0	115939.67281
8370.0	115951.126041
8390.0	108299.403122
8410.0	115469.610252
8430.0	109404.468391
8450.0	111125.058449
8470.0	110396.122093
8490.0	110076.25119
8510.0	104794.747236
8530.0	108914.455907
8550.0	94121.770166
8570.0	112500.390564
8590.0	111708.983328
8610.0	111461.562905
8630.0	112398.674015
8650.0	112047.794286
8670.0	95087.8858629
8690.0	104865.290687
8710.0	112030.804877
8730.0	112241.864521
8750.0	111960.369
8770.0	111543.847269
8790.0	112193.100328
8810.0	107729.085152
8830.0	108410.511798
8850.0	111343.008851
8870.0	110372.78208
8890.0	112315.817104
8910.0	112359.72136
8930.0	110274.289271
8950.0	109493.812943
8970.0	110000.916439
8990.0	110465.334728
9010.0	105163.578592
9030.0	108797.65145
9050.0	111044.275796
9070.0	110624.334984
9090.0	106488.091125
9110.0	107335.916274
9130.0	109009.684885
9150.0	108762.831011
9170.0	108606.220893
9190.0	109546.794682
9210.0	107216.038907
9230.0	107892.051594
9250.0	106150.618642
9270.0	106125.669823
9290.0	105290.585203
9310.0	106702.970361
9330.0	106259.774668
9350.0	105449.032955
9370.0	103811.07201
9390.0	105439.973813
9410.0	103082.742247
9430.0	105083.400891
9450.0	102534.20727
9470.0	104638.819641
9490.0	104863.996508
9510.0	104164.836175
9530.0	103731.387738
9550.0	101657.098831
9570.0	102044.44276
9590.0	103894.559324
9610.0	101875.178901
9630.0	102600.076474
9650.0	98711.2281908
9670.0	99050.3362772
9690.0	101502.639964
9710.0	100127.852972
9730.0	99029.4956533
9750.0	99266.9790976
9770.0	99941.393148
9790.0	97328.2875329
9810.0	101028.296091
9830.0	99631.0131209
9850.0	100997.359192
9870.0	100157.624992
9890.0	100007.341751
9910.0	99793.349474
9930.0	99619.7925136
9950.0	99522.5264476
9970.0	99395.078373
9990.0	99219.7892361
10025.0	98271.6548912
10075.0	97393.1848113
10125.0	97384.0684662
10175.0	96339.5621118
10225.0	95835.5201729
10275.0	95756.9634911
10325.0	93898.1425475
10375.0	93454.8264486
10425.0	93804.5978917
10475.0	92678.988776
10525.0	92801.852188
10575.0	91532.2943599
10625.0	91363.2972183
10675.0	89975.3904738
10725.0	89703.9839553
10775.0	89005.087051
10825.0	87261.1932004
10875.0	87766.1135544
10925.0	88243.0856062
10975.0	87169.5871776
11025.0	87152.7093825
11075.0	87059.2568543
11125.0	86353.5503311
11175.0	85409.6948243
11225.0	85399.9787302
11275.0	83542.9333552
11325.0	83744.1975178
11375.0	82363.1719608
11425.0	80964.0169073
11475.0	82746.1961434
11525.0	82731.7209913
11575.0	81559.8157875
11625.0	79708.3986285
11675.0	80089.4502014
11725.0	80912.5207587
11775.0	78866.7913004
11825.0	78034.0221881
11875.0	77193.3191799
11925.0	79182.5549972
11975.0	75242.561571
12025.0	77661.6676741
12075.0	76625.0652695
12125.0	77140.4324791
12175.0	77145.2155582
12225.0	76671.9264618
12275.0	76028.6835054
12325.0	75612.3971272
12375.0	75452.8767836
12425.0	74619.6291867
12475.0	74746.989484
12525.0	73824.613894
12575.0	73934.4847153
12625.0	73429.0210627
12675.0	72658.6382341
12725.0	72784.9029538
12775.0	72800.4252618
12825.0	70367.4820424
12875.0	71304.9960845
12925.0	70275.2311111
12975.0	71242.9601447
13025.0	70423.1359962
13075.0	70692.2253473
13125.0	68282.0898371
13175.0	68740.6190689
13225.0	69555.3726762
13275.0	68428.4809919
13325.0	68592.9753352
13375.0	68486.6430596
13425.0	68677.7344633
13475.0	68324.2120023
13525.0	68051.0575461
13575.0	67181.3943846
13625.0	66632.7028878
13675.0	67093.7783407
13725.0	67247.1839857
13775.0	66729.8685108
13825.0	66731.1705445
13875.0	65908.4995953
13925.0	66391.512528
13975.0	66215.0849148
14025.0	65201.2231951
14075.0	65802.6517481
14125.0	65055.127733
14175.0	65536.9668892
14225.0	64537.7757689
14275.0	62735.9125337
14325.0	64564.6428496
14375.0	64650.1698947
14425.0	63071.7753461
14475.0	64233.5886935
14525.0	63311.8302941
14570.0	63357.7274489
14620.0	63710.5468597
14675.0	63552.6705424
14725.0	62542.4787553
14775.0	62606.0441893
14825.0	62738.2614516
14875.0	61007.0136578
14925.0	63116.9996057
14975.0	62293.8248909
15025.0	58297.0218299
15075.0	60096.8412406
15125.0	62048.5411713
15175.0	61793.9473259
15225.0	61633.1797466
15275.0	61961.4390601
15325.0	61564.1650349
15375.0	61901.2275761
15425.0	62014.6532118
15475.0	61768.5397843
15525.0	60861.3493374
15575.0	60579.967995
15625.0	61129.8023185
15675.0	59929.0559977
15725.0	60283.2583646
15775.0	57303.1635232
15825.0	59231.6975186
15875.0	57858.736228
15925.0	58897.9815704
15975.0	59101.9647951
16050.0	59040.8516193
16150.0	58053.3415492
16250.0	57782.6724445
16350.0	57506.4113994
16450.0	56191.1788315
16550.0	55898.3602651
16650.0	54547.633666
16750.0	52841.4760811
16850.0	52286.8836661
16950.0	51964.9651792
17050.0	50206.2969024
17150.0	49083.3098964
17250.0	48287.1763983
17350.0	47396.5330455
17450.0	46625.4668713
17550.0	45781.2461328
17650.0	45101.3115798
17750.0	43980.8203173
17850.0	43521.4090179
17950.0	42575.4092323
18050.0	41559.3077572
18150.0	40912.4141243
18250.0	40027.8344373
18350.0	39201.009513
18450.0	37988.9914905
18550.0	37922.9041109
18650.0	36807.0988117
18750.0	35984.0487614
18850.0	35672.45284
18950.0	34154.0625566
19050.0	34544.0481224
19150.0	33777.106067
19250.0	33268.5186922
19350.0	31910.2848283
19450.0	31021.1425206
19550.0	31139.1495088
19650.0	30897.5541858
19750.0	29196.6438571
19850.0	29161.1406399
19950.0	29060.1014557
20050.0	29090.8737984
20150.0	28638.9302771
20250.0	27802.6090786
20350.0	27380.1842365
20450.0	27172.5614278
20550.0	26643.9590901
20650.0	26049.0714111
20750.0	25708.0845041
20850.0	25261.3967048
20950.0	24573.4154374
21050.0	24439.9500349
21150.0	23937.2873539
21250.0	23605.637396
21350.0	23319.2556112
21450.0	22921.8465016
21550.0	22543.7034001
21650.0	22112.0702718
21750.0	21665.8571629
21850.0	21400.179021
21950.0	21066.8754324
22050.0	20259.6259635
22150.0	20474.2870337
22250.0	19839.5162409
22350.0	19637.1719507
22450.0	19367.4484402
22550.0	19168.3466393
22650.0	18616.7041932
22750.0	18593.5764314
22850.0	18137.2075773
22950.0	16237.2106633
23050.0	16905.7774698
23150.0	16780.1769148
23250.0	14977.3525184
23350.0	15584.4955722
23450.0	15813.3124267
23550.0	14096.5605451
23650.0	14916.6609713
23750.0	14936.9391506
23850.0	13466.410162
23950.0	14087.4663429
24050.0	14199.6519368
24150.0	13042.4221233
24250.0	13419.8944235
24350.0	13529.8397069
24450.0	12806.5707319
24550.0	12651.2190953
24650.0	13003.1890369
24750.0	12548.8883429
24850.0	12050.9749603
24950.0	12356.2155893
25050.0	12429.7518811
25150.0	11717.3209596
25250.0	11919.0498585
25350.0	11862.9870795
25450.0	11551.4767572
25550.0	11431.8398857
25650.0	11359.7361056
25750.0	11338.5921564
25850.0	10897.5061522
25950.0	10932.5453813
26050.0	10890.7404182
26150.0	10740.9674601
26250.0	10519.628977
26350.0	10459.7968452
26450.0	10323.8623334
26550.0	10220.7218029
26650.0	9968.98645225
26750.0	10081.0287353
26850.0	9937.04673716
26950.0	9767.67769092
27050.0	9684.52934047
27150.0	9575.90281617
27250.0	9460.12877819
27350.0	9330.55919401
27450.0	9247.18406221
27550.0	9153.71189706
27650.0	8998.60674628
27750.0	8874.30446244
27850.0	8789.81758185
27950.0	8710.91554897
28050.0	8588.71418911
28150.0	8464.999729
28250.0	8373.24631695
28350.0	8293.39170071
28450.0	8170.00446448
28550.0	8069.83946311
28650.0	7973.06282191
28750.0	7885.77708502
28850.0	7781.49847281
28950.0	7686.33948414
29050.0	7579.51526852
29150.0	7492.67252608
29250.0	7313.28031665
29350.0	7297.98425774
29450.0	7210.48385526
29550.0	7128.46196095
29650.0	7051.47285677
29750.0	6968.9203089
29850.0	6870.82737509
29950.0	6778.23176713
30050.0	6702.31825726
30150.0	6631.54844403
30250.0	6533.71872402
30350.0	6459.48927958
30450.0	6395.79230179
30550.0	6309.01949537
30650.0	6226.11322976
30750.0	6164.75859962
30850.0	6059.65238244
30950.0	6010.855957
31050.0	5946.70272797
31150.0	5829.48874992
31250.0	5804.51921496
31350.0	5735.51947353
31450.0	5668.18783398
31550.0	5591.05205212
31650.0	5517.46991376
31750.0	5472.06272151
31850.0	5408.20218538
31950.0	5348.26320727
32100.0	5250.97221687
32300.0	5126.37660739
32500.0	5010.96884827
32700.0	4893.22613087
32900.0	4783.78371835
33100.0	4672.24306126
33300.0	4560.05500012
33500.0	4473.98002814
33700.0	4370.35100657
33900.0	4265.97929506
34100.0	4163.49051371
34300.0	4091.38004203
34500.0	4007.05584064
34700.0	3918.67177409
34900.0	3835.49057316
35100.0	3757.35208641
35300.0	3671.83148408
35500.0	3598.69891262
35700.0	3520.14855665
35900.0	3446.3769351
36100.0	3379.08043643
36300.0	3309.18600096
36500.0	3235.44076647
36700.0	3164.66019337
36900.0	3091.03658012
37100.0	3026.21777773
37300.0	2977.90666903
37500.0	2908.91953025
37700.0	2861.26314318
37900.0	2802.55158766
38100.0	2750.6945723
38300.0	2700.58255221
38500.0	2648.32683087
38700.0	2582.99239364
38900.0	2542.23592301
39100.0	2497.66585615
39300.0	2449.59878015
39500.0	2391.80677275
39700.0	2352.74185675
39900.0	2293.62387073
40100.0	2261.29360084
40300.0	2225.79872948
40500.0	2176.81949385
40700.0	2141.7237339
40900.0	2103.6243638
41100.0	2064.56607758
41300.0	2029.32755663
41500.0	1990.31903892
41700.0	1954.37739241
41900.0	1910.83304664
42100.0	1873.60771902
42300.0	1853.08395256
42500.0	1815.60121692
42700.0	1787.45224891
42900.0	1675.8574491
43100.0	1568.26955637
43300.0	1570.09322298
43500.0	1476.74223861
43700.0	1421.79637159
43900.0	1388.83517845
44100.0	1316.67220963
44300.0	1290.13000056
44500.0	1269.05201789
44700.0	1208.37325596
44900.0	1212.93404444
45100.0	1173.07593041
45300.0	1138.78153985
45500.0	1138.66830371
45700.0	1130.77634458
45900.0	1085.8389169
46100.0	1095.67900573
46300.0	1074.82187966
46500.0	1070.60118994
46700.0	1069.1487423
46900.0	1048.32840785
47100.0	1027.32239113
47300.0	1038.09615712
47500.0	1009.12300533
47700.0	996.87063132
47900.0	990.784668182
48100.0	959.510536454
48300.0	972.257491239
48500.0	954.046722436
48700.0	929.655060993
48900.0	915.985495792
49100.0	909.359222675
49300.0	891.573240341
49500.0	874.91313485
49700.0	871.781694824
49900.0	861.424282834
50100.0	847.644868021
50300.0	837.990830946
50500.0	817.130616529
50700.0	813.65890676
50900.0	804.037306639
51100.0	786.079634129
51300.0	788.266806357
51500.0	769.85821555
51700.0	769.36438299
51900.0	752.772772944
52100.0	748.086779454
52300.0	732.40245873
52500.0	729.225779742
52700.0	726.270434818
52900.0	706.219546681
53100.0	699.665652296
53300.0	694.424729528
53500.0	686.351645743
53700.0	680.146686354
53900.0	672.518477934
54100.0	664.523337873
54300.0	649.520331068
54500.0	649.344256727
54700.0	640.005582961
54900.0	631.80006502
55100.0	624.812427494
55300.0	627.535965716
55500.0	608.032926828
55700.0	609.597678168
55900.0	598.623603015
56100.0	592.962678628
56300.0	582.58114336
56500.0	580.445530632
56700.0	573.802814968
56900.0	563.025831284
57100.0	561.709155191
57300.0	553.832026412
57500.0	547.855132321
57700.0	539.858565474
57900.0	536.949190229
58100.0	527.406161207
58300.0	522.12676326
58500.0	516.71438776
58700.0	508.222644787
58900.0	502.763603427
59100.0	498.285087272
59300.0	492.482871309
59500.0	485.908933903
59700.0	481.859626131
59900.0	475.856535183
60100.0	470.445439296
60300.0	464.584359116
60500.0	457.610939715
60700.0	452.468558659
60900.0	447.448413712
61100.0	441.255541
61300.0	437.032619955
61500.0	432.229031058
61700.0	427.344565402
61900.0	422.592342358
62100.0	417.985662358
62300.0	412.417482395
62500.0	406.858177944
62700.0	401.643454703
62900.0	397.971890846
63100.0	392.862964506
63300.0	389.553846455
63500.0	384.22653449
63700.0	380.679805467
63900.0	375.0186537
64200.0	369.22353124
64600.0	360.484274325
65000.0	352.236625031
65400.0	344.31736729
65800.0	336.605601407
66200.0	328.801409575
66600.0	321.369382738
67000.0	314.124260514
67400.0	306.915792254
67800.0	300.057239324
68200.0	293.215540358
68600.0	286.850181447
69000.0	280.461165287
69400.0	274.249759143
69800.0	268.260359089
70200.0	262.225020537
70600.0	256.609583339
71000.0	251.073953419
71400.0	245.669438862
71800.0	240.351992955
72200.0	235.257749699
72600.0	230.238123295
73000.0	225.375970208
73400.0	220.522372104
73800.0	215.964136016
74200.0	211.186178011
74600.0	206.869703155
75000.0	202.627723746
75400.0	198.342592341
75800.0	194.611202555
76200.0	190.647565662
76600.0	186.79165568
77000.0	182.985145262
77400.0	179.362239176
77800.0	175.794068764
78200.0	172.304039111
78600.0	168.900029996
79000.0	165.575167999
79400.0	162.346606414
79800.0	159.193126414
80200.0	155.968480017
80600.0	153.02597004
81000.0	150.129263832
81400.0	147.245768963
81800.0	144.496484403
82200.0	141.766988977
82600.0	139.092247976
83000.0	136.479765827
83400.0	133.863472683
83800.0	131.333484913
84200.0	128.993417597
84600.0	126.595290005
85000.0	124.302874246
85400.0	122.055973753
85800.0	119.857689643
86200.0	117.690823153
86600.0	115.582769264
87000.0	113.500497773
87400.0	111.494587333
87800.0	109.508769475
88200.0	107.554307494
88600.0	105.672606139
89000.0	103.801388122
89400.0	102.023120394
89800.0	100.171970635
90200.0	98.5190700826
90600.0	96.8256491435
91000.0	95.0459025762
91400.0	93.5124404542
91800.0	91.8988727924
92200.0	90.404944227
92600.0	88.8774038552
93000.0	87.3900734316
93400.0	85.9249071179
93800.0	84.4985379902
94200.0	83.1000028109
94600.0	81.722050035
95000.0	80.380918545
95400.0	79.0659473009
95800.0	77.7831556903
96200.0	76.5189211926
96600.0	75.2825537029
97000.0	74.0703079087
97400.0	72.8153533687
97800.0	71.7069167296
98200.0	70.5767810561
98600.0	69.4564195285
99000.0	68.3640591399
99400.0	67.2839628936
99800.0	66.2340014527
100200.0	65.201613867
