#TEFF:6000 METALLICITY:p01 GRAVITY:4.5 VTURB:2.0 L/H: 1.25
#wav (A) 	 flux (ergs/cm**2/s/A)
1565.0	8.69942515489
1575.0	15.0547327762
1585.0	18.1339099474
1595.0	20.9970500158
1605.0	22.6157232027
1615.0	24.7491347781
1625.0	27.5051242792
1635.0	31.9202189567
1645.0	43.75422746
1655.0	28.7334055272
1665.0	49.9278305094
1672.0	36.3332608482
1677.0	122.546618734
1685.0	137.371989842
1695.0	166.830494636
1705.0	182.503663685
1715.0	181.563908044
1725.0	224.580505987
1735.0	270.480225459
1745.0	363.981483642
1755.0	495.938355046
1765.0	438.079184427
1775.0	504.322160411
1785.0	655.234548177
1795.0	844.269304366
1805.0	836.440304315
1815.0	760.905742803
1825.0	948.714582795
1835.0	986.123964038
1845.0	739.805555392
1855.0	1115.61015241
1865.0	1348.54783629
1875.0	1431.15856288
1885.0	1528.31317584
1895.0	1997.2667317
1905.0	1923.81335535
1915.0	2137.90328153
1925.0	2025.54326759
1935.0	1401.34943811
1945.0	2729.89224052
1955.0	2839.53840492
1967.0	3715.74479765
1976.0	3362.87726707
1984.0	4243.28016395
1995.0	4523.22211617
2005.0	4311.91346361
2015.0	4707.80981893
2025.0	3730.23882568
2035.0	5327.99476395
2045.0	6196.74905026
2055.0	6198.06411649
2065.0	6127.49356845
2074.0	6705.93785106
2078.0	22186.848566
2085.0	31457.6143727
2095.0	28477.7306097
2105.0	27483.8648594
2115.0	32553.289992
2125.0	28026.5491808
2135.0	26939.2122585
2145.0	37321.710275
2155.0	35843.2102282
2165.0	29586.3747146
2175.0	29544.3506766
2185.0	43525.0002541
2195.0	40147.5894689
2205.0	39676.3597368
2215.0	27904.5950389
2225.0	36382.9428993
2235.0	52373.9940289
2245.0	49506.5530169
2255.0	34721.5146857
2265.0	30055.6515403
2275.0	33104.0961568
2285.0	53115.6977763
2295.0	40572.2513159
2305.0	54220.8193527
2315.0	42440.7521535
2325.0	34423.6195964
2335.0	28299.3061289
2345.0	16776.6346035
2355.0	39553.9391352
2365.0	20125.9684805
2375.0	27974.8716265
2385.0	14922.0958442
2395.0	19786.9476988
2405.0	20116.6918883
2415.0	24569.4909018
2425.0	49222.4231222
2435.0	49879.2438838
2445.0	62280.1432898
2455.0	68737.5940386
2465.0	54884.2628901
2475.0	47125.5024153
2485.0	21625.535979
2495.0	31563.5643187
2505.0	55997.6637578
2513.0	19141.5803623
2518.0	13699.9097808
2525.0	16122.3158631
2535.0	33902.9792767
2545.0	36323.9489101
2555.0	81726.1971663
2565.0	55923.8031384
2575.0	76442.131585
2585.0	65959.2982504
2595.0	57109.0492124
2605.0	47424.99529
2615.0	41612.2615679
2625.0	61528.0172849
2635.0	121601.345119
2645.0	168861.912299
2655.0	242265.81091
2665.0	142019.11724
2675.0	168371.86552
2685.0	198503.902744
2695.0	140067.771621
2705.0	174843.510207
2715.0	121759.770019
2725.0	90737.6213255
2735.0	122859.109184
2745.0	60964.8917414
2755.0	89277.8209317
2765.0	121544.716188
2775.0	126953.74798
2785.0	69287.309253
2795.0	28529.6971081
2805.0	35709.4053098
2815.0	110882.98416
2825.0	177186.757415
2835.0	171276.405556
2845.0	110808.787544
2855.0	55029.8245509
2865.0	173493.554817
2875.0	250867.235599
2885.0	209175.496348
2895.0	257689.825222
2910.0	346842.466465
2930.0	300145.159118
2950.0	283160.478831
2970.0	301036.367801
2990.0	306894.844171
3010.0	316317.25944
3030.0	330784.302142
3050.0	345506.57804
3070.0	361758.705645
3090.0	349963.5254
3110.0	387475.886049
3130.0	370942.254782
3150.0	350747.356505
3170.0	377153.345544
3190.0	333698.486824
3210.0	376919.021884
3230.0	310887.155355
3250.0	421341.44748
3270.0	487247.905393
3290.0	464336.116478
3310.0	453542.774468
3330.0	461845.138834
3350.0	453087.982191
3370.0	357526.17802
3390.0	405519.770939
3410.0	407763.737475
3430.0	415508.488823
3450.0	445010.136353
3470.0	459838.293384
3490.0	497459.41073
3510.0	515799.444179
3530.0	477973.241346
3550.0	548249.694864
3570.0	416113.78528
3590.0	402906.95797
3610.0	472206.304845
3630.0	473592.408361
3640.0	482058.199318
3650.0	549696.390619
3670.0	558456.352874
3690.0	519723.046327
3710.0	554951.797603
3730.0	434748.516313
3750.0	484336.700679
3770.0	569426.168915
3790.0	592881.165851
3810.0	592806.79483
3830.0	358367.754299
3850.0	513505.192522
3870.0	499804.224092
3890.0	549199.828723
3910.0	631073.899527
3930.0	327881.320082
3950.0	537964.380009
3970.0	378599.514243
3990.0	734957.685145
4010.0	780350.440734
4030.0	793944.511144
4050.0	766949.618814
4070.0	743486.164547
4090.0	827435.141221
4110.0	792514.383173
4130.0	822118.451943
4150.0	834649.358028
4170.0	836558.346965
4190.0	802344.964519
4210.0	806765.977919
4230.0	771325.251719
4250.0	783651.261147
4270.0	738082.457928
4290.0	684889.448363
4310.0	575373.771277
4330.0	793928.983813
4350.0	756115.474068
4370.0	850010.338373
4390.0	779111.008086
4410.0	826937.665346
4430.0	863467.783071
4450.0	853331.735267
4470.0	894655.630408
4490.0	894807.643575
4510.0	979376.170677
4530.0	890397.142922
4550.0	915212.324022
4570.0	969144.587806
4590.0	912208.282311
4610.0	931282.014118
4630.0	914289.450745
4650.0	924368.744357
4670.0	947095.028694
4690.0	925691.552362
4710.0	894386.711555
4730.0	936592.64755
4750.0	948028.458098
4770.0	949239.351981
4790.0	943498.049595
4810.0	929837.223803
4830.0	945643.712599
4850.0	875372.31099
4870.0	773166.201571
4890.0	890810.657294
4910.0	890345.585421
4930.0	875192.823872
4950.0	909612.100706
4970.0	915608.056043
4990.0	853670.645581
5010.0	822288.021301
5030.0	864935.645142
5050.0	868184.381654
5070.0	901666.791952
5090.0	868108.035096
5110.0	881371.75546
5130.0	859396.160793
5150.0	830884.871436
5170.0	767266.983185
5190.0	772450.197134
5210.0	833151.361131
5230.0	840853.349564
5250.0	862923.69879
5270.0	771596.221147
5290.0	853865.519078
5310.0	878024.307675
5330.0	801345.348927
5350.0	853370.268689
5370.0	848117.12506
5390.0	838904.16409
5410.0	810987.657626
5430.0	834276.893047
5450.0	850793.887877
5470.0	834123.376252
5490.0	828325.603593
5510.0	830193.283747
5530.0	831796.653102
5550.0	838445.609263
5570.0	816433.399266
5590.0	803041.72452
5610.0	822893.009022
5630.0	823110.090967
5650.0	822542.790395
5670.0	802930.420749
5690.0	813518.805231
5710.0	799554.44186
5730.0	841426.574857
5750.0	813957.491941
5770.0	819535.432104
5790.0	801211.822972
5810.0	813192.182281
5830.0	821699.59567
5850.0	803747.762845
5870.0	804057.242702
5890.0	754931.783413
5910.0	793270.133597
5930.0	791108.211316
5950.0	791192.964787
5970.0	790956.014105
5990.0	782173.722224
6010.0	769290.881106
6030.0	771245.654157
6050.0	782879.92092
6070.0	776362.459188
6090.0	758556.616168
6110.0	751679.472589
6130.0	724826.805676
6150.0	732715.040253
6170.0	713805.441661
6190.0	744291.750783
6210.0	744006.394168
6230.0	725233.447101
6250.0	703538.550396
6270.0	731672.986926
6290.0	731437.494554
6310.0	711350.239275
6330.0	713895.244754
6350.0	713353.263506
6370.0	708747.851696
6390.0	712218.264265
6410.0	693450.780172
6430.0	699403.828014
6450.0	692248.366933
6470.0	687481.086305
6490.0	678040.387522
6510.0	688672.158776
6530.0	683602.369468
6550.0	647150.611743
6570.0	558560.516756
6590.0	662485.409432
6610.0	677324.108912
6630.0	672084.427727
6650.0	670169.778292
6670.0	661668.893667
6690.0	669467.563412
6710.0	655508.230319
6730.0	660758.783324
6750.0	653269.561593
6770.0	652777.540227
6790.0	647630.675784
6810.0	643360.364282
6830.0	644392.252843
6850.0	630354.812696
6870.0	635766.906751
6890.0	635238.873996
6910.0	629055.530315
6930.0	626928.042681
6950.0	623883.605986
6970.0	621419.128106
6990.0	618972.600609
7010.0	600797.749117
7030.0	608248.529745
7050.0	608903.951212
7070.0	602824.852177
7090.0	598832.275494
7110.0	597840.202306
7130.0	590245.021259
7150.0	585991.705229
7170.0	583561.042389
7190.0	569248.501719
7210.0	577911.365517
7230.0	575980.222198
7250.0	577426.652993
7270.0	574651.039394
7290.0	558843.590243
7310.0	565630.268967
7330.0	563719.563061
7350.0	563541.563421
7370.0	562253.326248
7390.0	547971.65358
7410.0	534676.592835
7430.0	544954.762354
7450.0	545165.583279
7470.0	547407.901049
7490.0	541282.066713
7510.0	539997.549795
7530.0	539564.986427
7550.0	539550.164751
7570.0	533825.596316
7590.0	531172.112742
7610.0	527452.009953
7630.0	527574.249438
7650.0	525229.1122
7670.0	510976.573821
7690.0	519525.824257
7710.0	512244.612317
7730.0	512507.33579
7750.0	505323.428894
7770.0	508137.959699
7790.0	509385.495449
7810.0	505059.716672
7830.0	499255.572385
7850.0	496033.737964
7870.0	499856.582064
7890.0	497036.719889
7910.0	490118.295566
7930.0	481213.307336
7950.0	480645.065767
7970.0	486400.707822
7990.0	485377.50503
8010.0	477957.025142
8030.0	476323.02468
8050.0	472247.430464
8070.0	474374.821257
8090.0	465756.792473
8110.0	469342.310801
8130.0	469122.363242
8150.0	465423.587925
8170.0	463327.335241
8190.0	449089.111917
8210.0	449839.241265
8230.0	447744.080813
8250.0	449495.982941
8270.0	452803.740029
8290.0	449836.349533
8310.0	441118.332159
8330.0	436756.016873
8350.0	438966.073179
8370.0	439481.128006
8390.0	431298.14598
8410.0	435564.831857
8430.0	427088.315722
8450.0	427336.246984
8470.0	423147.52529
8490.0	417371.412641
8510.0	397971.661662
8530.0	409428.368141
8550.0	349166.300182
8570.0	419126.3054
8590.0	409741.806461
8610.0	408163.977359
8630.0	413157.608455
8650.0	404397.778555
8670.0	347245.069978
8690.0	396495.207548
8710.0	402560.073822
8730.0	400953.713137
8750.0	388370.483648
8770.0	399253.460381
8790.0	396391.047191
8810.0	387756.726486
8830.0	391423.660259
8850.0	388546.489343
8870.0	374240.93047
8890.0	388927.04001
8910.0	389259.934054
8930.0	381240.093922
8950.0	381895.97596
8970.0	381349.923706
8990.0	380804.945036
9010.0	357608.606825
9030.0	371445.888281
9050.0	378481.000668
9070.0	369780.315946
9090.0	359690.285856
9110.0	364156.078602
9130.0	369575.559841
9150.0	367639.423845
9170.0	365752.296275
9190.0	366682.346348
9210.0	356114.454124
9230.0	340732.670572
9250.0	350658.631955
9270.0	354415.082096
9290.0	356017.026079
9310.0	355837.977009
9330.0	352592.07009
9350.0	351188.1452
9370.0	349144.204756
9390.0	348440.50551
9410.0	333550.388655
9430.0	343670.256233
9450.0	338625.069158
9470.0	342411.165286
9490.0	342367.533517
9510.0	338509.199027
9530.0	334878.258904
9550.0	315861.484956
9570.0	330611.686621
9590.0	333765.183521
9610.0	329325.969459
9630.0	325308.642499
9650.0	324669.863774
9670.0	322654.987633
9690.0	324804.616511
9710.0	323277.193131
9730.0	322361.227177
9750.0	317981.049732
9770.0	317748.365695
9790.0	315950.968109
9810.0	316283.892019
9830.0	314625.884862
9850.0	313565.808321
9870.0	310419.087843
9890.0	308705.123086
9910.0	307612.976859
9930.0	308564.143997
9950.0	307415.775724
9970.0	306093.169804
9990.0	304237.973171
10025.0	298985.186066
10075.0	291349.633129
10125.0	294307.457747
10175.0	289357.48191
10225.0	287747.425329
10275.0	286118.013207
10325.0	280670.800093
10375.0	277679.620079
10425.0	276123.044432
10475.0	270845.8134
10525.0	269715.616131
10575.0	266082.749795
10625.0	262535.371651
10675.0	255322.698057
10725.0	255689.454412
10775.0	252273.608016
10825.0	247410.606005
10875.0	245508.357562
10925.0	238202.579513
10975.0	239329.959279
11025.0	241287.909183
11075.0	239964.730044
11125.0	236560.282718
11175.0	233509.50069
11225.0	232333.243893
11275.0	226529.967684
11325.0	225244.706657
11375.0	223558.505012
11425.0	219497.648242
11475.0	221081.516352
11525.0	218706.963963
11575.0	215230.648033
11625.0	211051.672058
11675.0	209342.394673
11725.0	210288.815271
11775.0	204472.021552
11825.0	202656.480295
11875.0	200052.088538
11925.0	202425.690384
11975.0	194592.471202
12025.0	195963.075057
12075.0	193017.361263
12125.0	192670.613084
12175.0	192622.364592
12225.0	190562.494637
12275.0	187769.678333
12325.0	186501.895986
12375.0	184710.083181
12425.0	182715.753131
12475.0	181612.337704
12525.0	179320.562365
12575.0	177398.779522
12625.0	175887.332881
12675.0	173668.271426
12725.0	173091.174982
12775.0	171026.166212
12825.0	158746.502343
12875.0	167117.410992
12925.0	165855.646949
12975.0	165365.155222
13025.0	162723.177132
13075.0	162336.790158
13125.0	159264.54617
13175.0	157608.952884
13225.0	157758.146702
13275.0	154937.160273
13325.0	154369.229685
13375.0	152645.762344
13425.0	152244.405208
13475.0	150647.771392
13525.0	149247.541304
13575.0	146503.789018
13625.0	145981.188295
13675.0	144596.614857
13725.0	143008.684249
13775.0	142040.329783
13825.0	141154.369585
13875.0	140272.796204
13925.0	138868.372578
13975.0	137733.700949
14025.0	135590.500709
14075.0	135364.330862
14125.0	133055.354215
14175.0	133305.995303
14225.0	130243.012508
14275.0	128312.691027
14325.0	129233.012215
14375.0	128923.134005
14425.0	123633.761701
14475.0	126217.935825
14525.0	122876.532399
14570.0	123482.888962
14620.0	122433.53858
14675.0	121592.700615
14725.0	119226.698624
14775.0	118263.185518
14825.0	117802.359775
14875.0	114930.618085
14925.0	117005.604263
14975.0	114828.546799
15025.0	111452.102647
15075.0	110935.634544
15125.0	112256.908112
15175.0	111655.072817
15225.0	109559.750765
15275.0	109597.892966
15325.0	108193.317299
15375.0	107451.450704
15425.0	106563.193968
15475.0	105641.591512
15525.0	103912.442167
15575.0	102655.603776
15625.0	103405.66175
15675.0	100448.306372
15725.0	100557.368125
15775.0	97259.7296539
15825.0	98177.2060246
15875.0	94255.0907991
15925.0	96040.2138468
15975.0	96575.9302691
16050.0	94678.1014475
16150.0	92198.9177545
16250.0	92247.2391569
16350.0	89484.9464643
16450.0	86811.6045359
16550.0	87245.4856003
16650.0	85682.6413161
16750.0	82568.2791342
16850.0	79577.5558371
16950.0	80968.3026723
17050.0	78416.6586592
17150.0	77191.9265927
17250.0	74906.1775588
17350.0	70755.6909237
17450.0	71765.4917152
17550.0	71063.8626588
17650.0	69693.1034142
17750.0	68302.0112762
17850.0	67204.8461898
17950.0	65962.20304
18050.0	64340.7832682
18150.0	60831.6889786
18250.0	61201.9917861
18350.0	60729.0678828
18450.0	59153.0915138
18550.0	58414.2362348
18650.0	56695.7229471
18750.0	52759.208893
18850.0	54790.2889067
18950.0	52936.2507065
19050.0	53228.6970709
19150.0	52095.4514067
19250.0	51163.2311321
19350.0	49727.0073154
19450.0	46738.1515796
19550.0	48215.1283699
19650.0	47381.6846776
19750.0	46415.8080398
19850.0	45797.1502438
19950.0	45003.9886386
20050.0	44415.2442175
20150.0	43801.9764568
20250.0	42646.6537479
20350.0	41663.1686103
20450.0	41488.9635983
20550.0	40679.3879287
20650.0	39726.0290715
20750.0	39169.9800081
20850.0	38526.1988018
20950.0	37636.7512791
21050.0	37268.5050445
21150.0	36561.7149903
21250.0	35916.3397876
21350.0	35403.754782
21450.0	34850.2766418
21550.0	34185.452072
21650.0	32005.322122
21750.0	32789.666417
21850.0	32383.4692574
21950.0	32067.2975244
22050.0	31262.236235
22150.0	30953.0988743
22250.0	30432.0569309
22350.0	29938.88517
22450.0	29450.2991315
22550.0	28914.9435895
22650.0	28446.3099825
22750.0	28076.3004115
22850.0	27499.2175035
22950.0	27024.4513998
23050.0	26741.9482536
23150.0	26244.5837962
23250.0	25712.0646323
23350.0	25349.3425138
23450.0	25111.7974557
23550.0	24459.516378
23650.0	24286.3393917
23750.0	23860.0914207
23850.0	23269.3622583
23950.0	23128.2392448
24050.0	22760.0786921
24150.0	22286.6943602
24250.0	22023.2274386
24350.0	21659.6761226
24450.0	21337.9323363
24550.0	20884.4100391
24650.0	20786.8471757
24750.0	20381.360128
24850.0	19925.8839089
24950.0	19786.7043576
25050.0	19616.6203728
25150.0	19224.8997963
25250.0	19002.3924128
25350.0	18710.4810569
25450.0	18417.4705151
25550.0	18109.6362051
25650.0	17800.1095559
25750.0	17705.9816348
25850.0	17246.6830591
25950.0	17162.987724
26050.0	16927.211174
26150.0	16592.3834883
26250.0	15713.5299129
26350.0	16145.0040716
26450.0	15914.3117773
26550.0	15735.1142336
26650.0	15399.8616563
26750.0	15263.5707291
26850.0	15166.3053043
26950.0	14966.4564484
27050.0	14767.9136755
27150.0	14555.6163044
27250.0	14357.3361049
27350.0	14180.7987613
27450.0	13999.286568
27550.0	13655.3237413
27650.0	13514.7717235
27750.0	13403.9176417
27850.0	13242.1243725
27950.0	13094.5795128
28050.0	12910.3146653
28150.0	12749.1408209
28250.0	12570.7633356
28350.0	12426.2863685
28450.0	12218.7087351
28550.0	12081.7718665
28650.0	11874.859896
28750.0	11589.2850335
28850.0	11596.2480713
28950.0	11472.2766165
29050.0	11324.5119858
29150.0	11173.9149397
29250.0	11005.1360694
29350.0	10896.1654328
29450.0	10732.0758743
29550.0	10617.6763765
29650.0	10491.6149488
29750.0	10355.4890485
29850.0	10225.9956129
29950.0	10079.6159886
30050.0	9956.53479965
30150.0	9845.41554106
30250.0	9708.68077358
30350.0	9429.67616754
30450.0	9404.37869116
30550.0	9352.54883291
30650.0	9228.43374567
30750.0	9141.55959179
30850.0	9002.69611115
30950.0	8900.79888665
31050.0	8810.59794469
31150.0	8637.02342612
31250.0	8584.5978066
31350.0	8491.78996031
31450.0	8389.07560392
31550.0	8259.78251074
31650.0	8180.73552249
31750.0	8083.18830275
31850.0	7992.3180274
31950.0	7908.29892073
32100.0	7751.64299502
32300.0	7581.80755526
32500.0	7398.52307947
32700.0	7223.62752889
32900.0	6955.76333387
33100.0	6874.42239696
33300.0	6724.23596153
33500.0	6589.95780477
33700.0	6430.93085419
33900.0	6278.83909086
34100.0	6132.44073063
34300.0	6020.6176042
34500.0	5898.62598101
34700.0	5763.60206483
34900.0	5640.63001124
35100.0	5521.78184993
35300.0	5393.2280421
35500.0	5284.8159071
35700.0	5165.0799871
35900.0	5055.35299207
36100.0	4960.15606034
36300.0	4855.59626212
36500.0	4739.74745195
36700.0	4638.59322196
36900.0	4518.87134201
37100.0	4424.54209996
37300.0	4331.10883123
37500.0	4195.70870464
37700.0	4178.09807152
37900.0	4091.33294406
38100.0	4016.06777183
38300.0	3945.00870329
38500.0	3871.16049662
38700.0	3785.41298482
38900.0	3711.52180343
39100.0	3643.25460795
39300.0	3576.18129363
39500.0	3495.48110619
39700.0	3434.67214062
39900.0	3350.2349987
40100.0	3293.22204346
40300.0	3240.68025334
40500.0	3132.90201041
40700.0	3117.75179685
40900.0	3061.52794401
41100.0	3008.91027932
41300.0	2956.1112225
41500.0	2894.78796722
41700.0	2837.95044605
41900.0	2788.89413028
42100.0	2727.95389477
42300.0	2696.85707961
42500.0	2640.66325635
42700.0	2598.22651433
42900.0	2523.23404808
43100.0	2457.91050616
43300.0	2424.22406421
43500.0	2346.37405363
43700.0	2294.49102531
43900.0	2269.12094938
44100.0	2194.32522438
44300.0	2171.50140407
44500.0	2139.15790003
44700.0	2072.94596326
44900.0	2058.83233764
45100.0	2021.89415924
45300.0	1966.53474123
45500.0	1947.98123174
45700.0	1922.64276221
45900.0	1870.06539889
46100.0	1853.45123807
46300.0	1821.81021993
46500.0	1779.13600234
46700.0	1761.31797769
46900.0	1741.83042141
47100.0	1715.58244613
47300.0	1696.01309661
47500.0	1665.15194843
47700.0	1637.90991276
47900.0	1615.89834776
48100.0	1584.3475711
48300.0	1569.06922837
48500.0	1541.49847147
48700.0	1516.85485709
48900.0	1494.4426041
49100.0	1471.47396747
49300.0	1448.70475468
49500.0	1425.64298362
49700.0	1404.23982084
49900.0	1386.26365413
50100.0	1365.78211132
50300.0	1345.58183821
50500.0	1319.66283051
50700.0	1302.50737056
50900.0	1286.27454855
51100.0	1262.21877339
51300.0	1239.63746792
51500.0	1226.52388039
51700.0	1214.13651809
51900.0	1191.77521626
52100.0	1173.80728911
52300.0	1156.18842589
52500.0	1142.39281138
52700.0	1128.01730684
52900.0	1106.64845078
53100.0	1093.75587952
53300.0	1077.33182338
53500.0	1063.53135419
53700.0	1048.13886429
53900.0	1033.97703752
54100.0	1019.82146077
54300.0	1001.55524634
54500.0	991.472527035
54700.0	976.580627466
54900.0	962.883630004
55100.0	951.462685913
55300.0	940.289311352
55500.0	923.947654342
55700.0	915.082587618
55900.0	899.009926023
56100.0	888.258073533
56300.0	875.545798785
56500.0	866.672315343
56700.0	855.151111498
56900.0	841.334896231
57100.0	832.453905876
57300.0	821.24738471
57500.0	810.212636435
57700.0	799.382921479
57900.0	789.219802719
58100.0	778.466947116
58300.0	768.768946533
58500.0	759.316545167
58700.0	748.017284901
58900.0	736.99198897
59100.0	725.566396242
59300.0	720.407630504
59500.0	709.560331636
59700.0	702.383206383
59900.0	693.372569394
60100.0	684.283520804
60300.0	676.074623113
60500.0	667.35304106
60700.0	658.471165577
60900.0	649.958125729
61100.0	640.80345791
61300.0	634.24340023
61500.0	626.653228356
61700.0	618.817232692
61900.0	611.382230136
62100.0	603.843444229
62300.0	594.805278998
62500.0	588.195680604
62700.0	581.048112383
62900.0	574.426478956
63100.0	566.468985791
63300.0	560.815083066
63500.0	553.64486769
63700.0	547.048516957
63900.0	540.06856433
64200.0	530.690635964
64600.0	517.637602049
65000.0	505.191091887
65400.0	493.717348639
65800.0	482.290538638
66200.0	470.767822826
66600.0	460.074322432
67000.0	449.281305847
67400.0	438.770728699
67800.0	428.958787613
68200.0	419.165704653
68600.0	409.711347819
69000.0	400.478897895
69400.0	391.400342821
69800.0	382.89680486
70200.0	374.062273236
70600.0	366.100509063
71000.0	358.169025501
71400.0	350.356516385
71800.0	342.747722357
72200.0	335.285569889
72600.0	328.046240298
73000.0	321.24879943
73400.0	314.24020685
73800.0	307.760590619
74200.0	301.091679898
74600.0	293.400301608
75000.0	287.859385761
75400.0	282.672338353
75800.0	277.093209365
76200.0	271.388165035
76600.0	265.914596129
77000.0	260.408355194
77400.0	255.266665374
77800.0	250.172101915
78200.0	245.177955559
78600.0	240.320780484
79000.0	235.573176298
79400.0	230.913557729
79800.0	226.424740736
80200.0	221.925207169
80600.0	217.600529713
81000.0	213.514738263
81400.0	209.272325216
81800.0	205.344419496
82200.0	201.518367312
82600.0	197.664342922
83000.0	193.975163636
83400.0	190.222503168
83800.0	186.728859384
84200.0	183.318231098
84600.0	179.925906832
85000.0	176.62236356
85400.0	173.37678446
85800.0	170.240923412
86200.0	167.119355016
86600.0	164.132009518
87000.0	161.192411986
87400.0	158.295705075
87800.0	155.476085616
88200.0	152.643181968
88600.0	149.969554408
89000.0	147.296084843
89400.0	144.773129701
89800.0	142.170217147
90200.0	139.766123623
90600.0	137.409807164
91000.0	134.940998424
91400.0	132.65718297
91800.0	130.439978658
92200.0	128.249120412
92600.0	126.070190221
93000.0	123.955117245
93400.0	121.85782832
93800.0	119.832617548
94200.0	117.840716268
94600.0	115.881498455
95000.0	113.967639241
95400.0	112.075148563
95800.0	110.272290013
96200.0	108.446887294
96600.0	106.712128357
97000.0	104.989491801
97400.0	103.212492682
97800.0	101.605171764
98200.0	100.001908036
98600.0	98.4212636339
99000.0	96.8720247409
99400.0	95.3141432413
99800.0	93.8262346414
100200.0	92.3560137802
200000.0	5.9555270744
400000.0	0.372810658552
600000.0	0.0732001579185
800000.0	0.0230109448544
1000000.0	0.00936881410496
1200000.0	0.0044939722211
1400000.0	0.00241394110824
1600000.0	0.00140890744617
